Date,9202.T,9201.T
2022-01-01 00:00:00+09:00,2318.11572265625,2020.3707275390625
2022-01-02 00:00:00+09:00,2318.11572265625,2020.3707275390625
2022-01-03 00:00:00+09:00,2318.11572265625,2020.3707275390625
2022-01-04 00:00:00+09:00,2354.750244140625,2010.2508544921875
2022-01-05 00:00:00+09:00,2326.31005859375,2021.2908935546875
2022-01-06 00:00:00+09:00,2270.39404296875,1975.2894287109375
2022-01-07 00:00:00+09:00,2286.783203125,1969.7696533203125
2022-01-08 00:00:00+09:00,2286.783203125,1969.7696533203125
2022-01-09 00:00:00+09:00,2286.783203125,1969.7696533203125
2022-01-10 00:00:00+09:00,2286.783203125,1969.7696533203125
2022-01-11 00:00:00+09:00,2309.43896484375,2018.53076171875
2022-01-12 00:00:00+09:00,2332.0947265625,2018.53076171875
2022-01-13 00:00:00+09:00,2300.76220703125,1989.090087890625
2022-01-14 00:00:00+09:00,2298.35205078125,1959.649169921875
2022-01-15 00:00:00+09:00,2298.35205078125,1959.649169921875
2022-01-16 00:00:00+09:00,2298.35205078125,1959.649169921875
2022-01-17 00:00:00+09:00,2315.223388671875,1988.170166015625
2022-01-18 00:00:00+09:00,2306.546630859375,1969.7696533203125
2022-01-19 00:00:00+09:00,2275.21435546875,1945.8489990234375
2022-01-20 00:00:00+09:00,2275.21435546875,1957.809326171875
2022-01-21 00:00:00+09:00,2360.052734375,2036.010986328125
2022-01-22 00:00:00+09:00,2360.052734375,2036.010986328125
2022-01-23 00:00:00+09:00,2360.052734375,2036.010986328125
2022-01-24 00:00:00+09:00,2345.591552734375,2025.8907470703125
2022-01-25 00:00:00+09:00,2299.798095703125,1966.089599609375
2022-01-26 00:00:00+09:00,2290.639404296875,1954.129150390625
2022-01-27 00:00:00+09:00,2245.81005859375,1910.8880615234375
2022-01-28 00:00:00+09:00,2285.337158203125,1958.7293701171875
2022-01-29 00:00:00+09:00,2285.337158203125,1958.7293701171875
2022-01-30 00:00:00+09:00,2285.337158203125,1958.7293701171875
2022-01-31 00:00:00+09:00,2316.187255859375,1976.2098388671875
2022-02-01 00:00:00+09:00,2319.07958984375,1999.210205078125
2022-02-02 00:00:00+09:00,2463.208740234375,2069.132080078125
2022-02-03 00:00:00+09:00,2441.51708984375,2029.57080078125
2022-02-04 00:00:00+09:00,2509.966064453125,2111.453125
2022-02-05 00:00:00+09:00,2509.966064453125,2111.453125
